# H2O 3800-3825, p=1013hPa T=250K. nu  sigma_Voigt  sigma_HartmannTran
3805.5  4.6019289093178616e-21  4.600706900581378e-21
3805.504  4.618081269362523e-21  4.6168482441867466e-21
3805.508  4.6343904303997866e-21  4.633146119685687e-21
3805.512  4.6508577823274516e-21  4.649601916507236e-21
3805.516  4.667484753449492e-21  4.6662170622115615e-21
3805.52  4.68427281034539e-21  4.682993022351186e-21
3805.524  4.7012234577822085e-21  4.69993130038506e-21
3805.528  4.71833823869639e-21  4.717033437657558e-21
3805.532  4.735618734234943e-21  4.7343010134380174e-21
3805.536  4.753066563845112e-21  4.751735645007036e-21
3805.54  4.7706833864535744e-21  4.769338988838566e-21
3805.544  4.78847089661877e-21  4.787112736746507e-21
3805.548  4.80643083087585e-21  4.805058622231556e-21
3805.552  4.8245649640099435e-21  4.823178416751362e-21
3805.556  4.842875110436905e-21  4.841473931098583e-21
3805.56  4.8613631246464546e-21  4.8599470158410675e-21
3805.564  4.880030901678744e-21  4.878599561798214e-21
3805.568  4.898880377667684e-21  4.897433500576478e-21
3805.572  4.917913533419577e-21  4.916450808145824e-21
3805.576  4.937132383099716e-21  4.935653493521139e-21
3805.58  4.956538992888167e-21  4.9550436174136045e-21
3805.584  4.9761354697682554e-21  4.9746232810087935e-21
3805.588  4.995923965338476e-21  4.9943946297759696e-21
3805.592  5.015906676678152e-21  5.014359854322262e-21
3805.596  5.036085847294763e-21  5.0345211913327415e-21
3805.6  5.056463768109579e-21  5.054880924546087e-21
3805.604  5.0770427785171245e-21  5.075441385802737e-21
3805.608  5.097825267508694e-21  5.096204956156145e-21
3805.612  5.118813674850415e-21  5.117174067039123e-21
3805.616  5.140010492353318e-21  5.138351295576415e-21
3805.62  5.16141826519063e-21  5.159738987069062e-21
3805.624  5.183039593299938e-21  5.181339828543414e-21
3805.628  5.2048771328617205e-21  5.203156466111551e-21
3805.632  5.226933597844046e-21  5.2251916031952894e-21
3805.636  5.249211761654028e-21  5.2474480021559445e-21
3805.64  5.2717144588493945e-21  5.2699292520488224e-21
3805.644  5.294444586950547e-21  5.292639309418162e-21
3805.648  5.317405108344122e-21  5.315576811486278e-21
3805.652  5.340599056408325e-21  5.338747259272742e-21
3805.656  5.3640295210627836e-21  5.362153729067349e-21
3805.66  5.3876996757908804e-21  5.385799380079088e-21
3805.664  5.411612763386309e-21  5.40968729696455e-21
3805.668  5.435772102487401e-21  5.433821074378994e-21
3805.672  5.46018109010873e-21  5.458203944222772e-21
3805.676  5.4848432042567765e-21  5.4828393673191666e-21
3805.68  5.509762006671481e-21  5.507730887394031e-21
3805.684  5.534941145680481e-21  5.532882133888531e-21
3805.688  5.560384359150728e-21  5.558296270564967e-21
3805.692  5.5860954800984055e-21  5.5839762936931985e-21
3805.696  5.6120784297724316e-21  5.609929322210171e-21
3805.7  5.638337236055087e-21  5.636157509779424e-21
3805.704  5.6648760267479725e-21  5.662664960146079e-21
3805.708  5.691699035520264e-21  5.6894558817125656e-21
3805.712  5.718810605426035e-21  5.7165345909890156e-21
3805.716  5.7462151924288e-21  5.7439055160396764e-21
3805.72  5.7739173689507635e-21  5.771573199955286e-21
3805.724  5.801921827397702e-21  5.799542304290274e-21
3805.728  5.8302333836011265e-21  5.827817612421052e-21
3805.732  5.8588569801743674e-21  5.8564040327978644e-21
3805.736  5.887797689657874e-21  5.885306601996338e-21
3805.74  5.917060717428865e-21  5.914530487512679e-21
3805.744  5.946651404275515e-21  5.9440809902290754e-21
3805.748  5.9765752285212096e-21  5.973963546410596e-21
3805.752  6.006837807640073e-21  6.004183729195644e-21
3805.756  6.037444899174449e-21  6.034747249376826e-21
3805.76  6.06853782130046e-21  6.06579537611699e-21
3805.764  6.0998518603564466e-21  6.097063343138248e-21
3805.768  6.131528521396814e-21  6.12869260090414e-21
3805.772  6.163574113593882e-21  6.160689400654549e-21
3805.776  6.195995071412497e-21  6.193060115713295e-21
3805.78  6.228797968092157e-21  6.2258112547785084e-21
3805.784  6.261989479664202e-21  6.258949425753377e-21
3805.788  6.295576395778925e-21  6.292481346376013e-21
3805.792  6.3295656053704605e-21  6.326413829680894e-21
3805.796  6.36396408642398e-21  6.360753773561141e-21
3805.8  6.398778895583251e-21  6.395508150163823e-21
3805.804  6.4340171583764814e-21  6.430683995910283e-21
3805.808  6.46968606117788e-21  6.4662884032507776e-21
3805.812  6.5057928461560614e-21  6.502328515409818e-21
3805.816  6.542344810855919e-21  6.5388115257876156e-21
3805.82  6.579349314192702e-21  6.5757446837773625e-21
3805.824  6.616813790757932e-21  6.613135308930662e-21
3805.828  6.654745775413146e-21  6.65099081544038e-21
3805.832  6.693152939818356e-21  6.6893187486113024e-21
3805.836  6.732043142299366e-21  6.7281268347193556e-21
3805.84  6.7714244908553084e-21  6.7674230441069045e-21
3805.844  6.8113054245576e-21  6.807215672755678e-21
3805.848  6.851694798730073e-21  6.847513427776002e-21
3805.852  6.892601989450091e-21  6.888325532380044e-21
3805.856  6.934037000323214e-21  6.929661833321081e-21
3805.86  6.976010572094179e-21  6.97153291142579e-21
3805.864  7.018534288557223e-21  7.013950188721416e-21
3805.868  7.061620672433803e-21  7.056926025914986e-21
3805.872  7.105283265070906e-21  7.100473804147177e-21
3805.876  7.149536684374588e-21  7.14460798553658e-21
3805.88  7.194396656678793e-21  7.189344148344648e-21
3805.884  7.239880020162273e-21  7.234698994498001e-21
3805.888  7.286004699378882e-21  7.280690329218377e-21
3805.892  7.332789652816127e-21  7.327337014854215e-21
3805.896  7.380254797222513e-21  7.374658902896544e-21
3805.9  7.428420913872647e-21  7.422676749601884e-21
3805.904  7.477309542812274e-21  7.471412121571048e-21
3805.908  7.526942870973548e-21  7.520887297512539e-21
3805.912  7.577343619584319e-21  7.571125171993501e-21
3805.916  7.628534934949428e-21  7.62214916565699e-21
3805.92  7.68054028500264e-21  7.673983144744735e-21
3805.924  7.73338336217697e-21  7.726651350882309e-21
3805.928  7.787087990786254e-21  7.780178339732033e-21
3805.932  7.841678035062477e-21  7.834588924954806e-21
3805.936  7.897177301558842e-21  7.889908121355312e-21
3805.94  7.953609427267827e-21  7.946161078463959e-21
3805.944  8.01099774257869e-21  8.003372993185115e-21
3805.948  8.069365095717029e-21  8.061568987093242e-21
3805.952  8.128733623529622e-21  8.120773931370854e-21
3805.956  8.189124451802305e-21  8.181012199605907e-21
3805.96  8.250557307842172e-21  8.242307326797104e-21
3805.964  8.313050028464036e-21  8.304681551524496e-21
3805.968  8.376617949182254e-21  8.368155218810538e-21
3805.972  8.44127316498108e-21  8.432746023378505e-21
3805.976  8.507023660472529e-21  8.498468078089529e-21
3805.98  8.573872317920666e-21  8.56533080101361e-21
3805.984  8.641815825090915e-21  8.633337627100076e-21
3805.988  8.710843521920035e-21  8.702484568433357e-21
3805.992  8.780936244031393e-21  8.77275867019833e-21
3805.996  8.852065233271613e-21  8.844136430159934e-21
3806.0  8.924191261943123e-21  8.916582340186032e-21
3806.004  8.997263961545893e-21  8.990047572782145e-21
3806.008  9.071221639710855e-21  9.064469154248087e-21
3806.012  9.145991579247234e-21  9.139769704296213e-21
3806.016  9.22149096310893e-21  9.21585799643537e-21
3806.02  9.297628471573164e-21  9.292630508166025e-21
3806.024  9.374306545093429e-21  9.369974066979276e-21
3806.028  9.451424229515572e-21  9.44776957978217e-21
3806.032  9.528880435236661e-21  9.525896672214961e-21
3806.036  9.606577362287203e-21  9.60423888170206e-21
3806.04  9.684423785380142e-21  9.682688880320835e-21
3806.044  9.762337871752003e-21  9.761153096149204e-21
3806.048  9.84024362011545e-21  9.839549486899551e-21
3806.052  9.918094373059997e-21  9.917831630191e-21
3806.056  9.995839113612254e-21  9.995954675995877e-21
3806.06  1.0073443843112132e-20  1.0073895465356197e-20
3806.064  1.0150884032590325e-20  1.0151642991956198e-20
3806.068  1.022814212883985e-20  1.022919350797961e-20
3806.072  1.0305204874537599e-20  1.0306545416480163e-20
3806.076  1.0382060828780697e-20  1.0383694701614554e-20
3806.08  1.0458698431819695e-20  1.0460631522708327e-20
3806.084  1.0535104870765433e-20  1.0537338392537241e-20
3806.088  1.0611265887443101e-20  1.0613790120182532e-20
3806.092  1.0687166544964837e-20  1.0689955466254937e-20
3806.096  1.0762792853306797e-20  1.0765800261686258e-20
3806.1  1.083813405892564e-20  1.0841291595580263e-20
3806.104  1.0913185338769066e-20  1.0916402589732574e-20
3806.108  1.0987950607483043e-20  1.0991117245907822e-20
3806.112  1.1062445148360867e-20  1.1065434873866594e-20
3806.116  1.1136697809854976e-20  1.1139373677023801e-20
3806.12  1.1210752563497609e-20  1.1212973178659229e-20
3806.124  1.1284669289180917e-20  1.1286295303183146e-20
3806.128  1.1358523730385718e-20  1.1359424067777731e-20
3806.132  1.1432406637395202e-20  1.1432463973869059e-20
3806.136  1.1506422183384286e-20  1.1505537300298382e-20
3806.14  1.1580685567878731e-20  1.1578780356451794e-20
3806.144  1.1655321313458427e-20  1.1652340350966195e-20
3806.148  1.1730459106915629e-20  1.1726369863670747e-20
3806.152  1.180623181774399e-20  1.1801023662328876e-20
3806.156  1.1882772526276327e-20  1.187645476922859e-20
3806.16  1.1960212036270939e-20  1.1952811287713623e-20
3806.164  1.2038676755648143e-20  1.2030233874024092e-20
3806.168  1.211828701368118e-20  1.2108853898269189e-20
3806.172  1.2199155845743525e-20  1.2188792283965739e-20
3806.176  1.2281388241620326e-20  1.2270158972024803e-20
3806.18  1.2365080823691815e-20  1.235305292429936e-20
3806.184  1.2450321897642257e-20  1.2437562562381614e-20
3806.188  1.2537191802793935e-20  1.2523766529301548e-20
3806.192  1.2625763482465083e-20  1.2611734664008505e-20
3806.196  1.2716103195839021e-20  1.27015290885817e-20
3806.2  1.2808271301409556e-20  1.2793205324737102e-20
3806.204  1.2902323054492491e-20  1.2886813375348395e-20
3806.208  1.2998309375604022e-20  1.2982398726082931e-20
3806.212  1.3096277560531686e-20  1.3080003239958004e-20
3806.216  1.31962719145401e-20  1.3179665931541738e-20
3806.22  1.3298334303255872e-20  1.3281423618914437e-20
3806.224  1.3402504620135395e-20  1.3385311459349586e-20
3806.228  1.3508821176081978e-20  1.3491363380296259e-20
3806.232  1.3617321008615962e-20  1.3599612408625372e-20
3806.236  1.3728040196500405e-20  1.371009098902533e-20
3806.24  1.384101400730414e-20  1.3822831123276178e-20
3806.244  1.39562776466337e-20  1.3937865102673162e-20
3806.248  1.4073864379308933e-20  1.405522360674076e-20
3806.252  1.4193808742507418e-20  1.4174938890522285e-20
3806.256  1.431614466195794e-20  1.4297042873250267e-20
3806.26  1.4440906111665128e-20  1.4421567770176886e-20
3806.264  1.4568127264155797e-20  1.454854621547645e-20
3806.268  1.46978426406208e-20  1.467801138623251e-20
3806.272  1.4830087259676448e-20  1.4809997126650525e-20
3806.276  1.4964896783377797e-20  1.4944538071358365e-20
3806.28  1.510230765867409e-20  1.5081669766106425e-20
3806.284  1.5242357252647225e-20  1.522142878420931e-20
3806.288  1.5385083980597507e-20  1.536385283775453e-20
3806.292  1.5530527426056405e-20  1.5508980882554514e-20
3806.296  1.5678728453004068e-20  1.565685321700397e-20
3806.3  1.5829729310941558e-20  1.5807511575353116e-20
3806.304  1.5983573734103094e-20  1.5960999216533876e-20
3806.308  1.61403070369892e-20  1.6117361010585435e-20
3806.312  1.6299976208172466e-20  1.6276643524483208e-20
3806.316  1.6462630005029092e-20  1.64388951098975e-20
3806.32  1.6628319051459202e-20  1.660416599482489e-20
3806.324  1.6797095939975445e-20  1.6772508380355182e-20
3806.328  1.6969015338841185e-20  1.6943976543154456e-20
3806.332  1.7144134102890878e-20  1.711862694220725e-20
3806.336  1.7322511385838167e-20  1.7296518327537042e-20
3806.34  1.7504208750245764e-20  1.7477711847012935e-20
3806.344  1.768929027061269e-20  1.7662271146627356e-20
3806.348  1.787782262558775e-20  1.7850262460197488e-20
3806.352  1.8069875175654903e-20  1.8041754684783127e-20
3806.356  1.8265520025230518e-20  1.8236819440732163e-20
3806.36  1.8464832069789653e-20  1.843553111690633e-20
3806.364  1.8667889000520172e-20  1.8637966873574263e-20
3806.368  1.8874771456331394e-20  1.8844206792759527e-20
3806.372  1.9085562865175784e-20  1.9054333717974015e-20
3806.376  1.930034959853381e-20  1.92684334071696e-20
3806.38  1.9519220979542455e-20  1.9486594539364966e-20
3806.384  1.9742269333911475e-20  1.9708908764075774e-20
3806.388  1.9969590053944132e-20  1.9935470763841838e-20
3806.392  2.0201281676456043e-20  2.0166378330643635e-20
3806.396  2.043746096646743e-20  2.0401747448052173e-20
3806.4  2.0678203053045962e-20  2.064165242552084e-20
3806.404  2.0923631489548134e-20  2.0886215956965133e-20
3806.408  2.1173858415195008e-20  2.113554981928507e-20
3806.412  2.1428999675311074e-20  2.1389767817912405e-20
3806.416  2.168917495852288e-20  2.1648989209909387e-20
3806.42  2.1954507939085714e-20  2.191333663321142e-20
3806.424  2.2225083483784347e-20  2.2182893869251078e-20
3806.428  2.250111955418857e-20  2.2457877743030875e-20
3806.432  2.2782709729106494e-20  2.273838064342156e-20
3806.436  2.3069995092597365e-20  2.3024542408757817e-20
3806.44  2.3363121429540622e-20  2.331650751993167e-20
3806.444  2.3662239338179398e-20  2.36144252103077e-20
3806.448  2.3967504315836187e-20  2.391844954866551e-20
3806.452  2.4279076814663025e-20  2.4228739492022458e-20
3806.456  2.4597122275806946e-20  2.4545458177181043e-20
3806.46  2.4921811175959434e-20  2.4868775952947653e-20
3806.464  2.5253319153941043e-20  2.519886597211223e-20
3806.468  2.5591827315465134e-20  2.5535907546236666e-20
3806.472  2.593752280645215e-20  2.5880085943180947e-20
3806.476  2.629059965697935e-20  2.6231593226981553e-20
3806.48  2.6651259764841185e-20  2.659062923711111e-20
3806.484  2.7019713749467067e-20  2.6957402437848982e-20
3806.488  2.73961814194769e-20  2.733213038103512e-20
3806.492  2.778089176773246e-20  2.7715039696044236e-20
3806.496  2.8174082639629584e-20  2.810636575271407e-20
3806.5  2.857600035930972e-20  2.85063522818899e-20
3806.504  2.8986899546587905e-20  2.891525118635941e-20
3806.508  2.940704322597408e-20  2.9333322643541646e-20
3806.512  2.983670319330064e-20  2.976083546542522e-20
3806.516  3.027616052612061e-20  3.0198067601896165e-20
3806.52  3.0725706192921615e-20  3.064530674246846e-20
3806.524  3.118564164388877e-20  3.110285089915506e-20
3806.528  3.165627940495422e-20  3.1571008992161895e-20
3806.532  3.213794365445249e-20  3.205010141771981e-20
3806.536  3.2630970792269593e-20  3.254046060790182e-20
3806.54  3.3135710012109234e-20  3.3042433436658335e-20
3806.544  3.3652523884866526e-20  3.355637436627501e-20
3806.548  3.4181788961263e-20  3.4082657258096835e-20
3806.552  3.4723896399100663e-20  3.462166845490395e-20
3806.556  3.5279252619117336e-20  3.5173809321476903e-20
3806.56  3.5848279993772815e-20  3.5739496920374595e-20
3806.564  3.6431417570585845e-20  3.631916472155807e-20
3806.568  3.7029121833561634e-20  3.691326334930646e-20
3806.572  3.7641867504353395e-20  3.7522261368064663e-20
3806.576  3.8270148386642935e-20  3.814664611065551e-20
3806.58  3.8914478254836226e-20  3.8786924549892225e-20
3806.584  3.957539179064475e-20  3.944362166080505e-20
3806.588  4.025344556991206e-20  4.011955852859838e-20
3806.592  4.094921910212644e-20  4.0810856054990205e-20
3806.596  4.166331592679239e-20  4.152029422301299e-20
3806.6  4.239636476831309e-20  4.2248493151402806e-20
3806.604  4.314902075392607e-20  4.2996098910339137e-20
3806.608  4.392196669791958e-20  4.3763784780623973e-20
3806.612  4.4715914455491426e-20  4.4552252581152215e-20
3806.616  4.553160635161663e-20  4.5362234069941025e-20
3806.62  4.6369816687455087e-20  4.619449242123269e-20
3806.624  4.723135333014903e-20  4.7049823784439664e-20
3806.628  4.8117059390390113e-20  4.792905892926109e-20
3806.632  4.902781499231222e-20  4.8833064981480484e-20
3806.636  4.9964539142590616e-20  4.976274725627605e-20
3806.64  5.0928191702398256e-20  5.071770032878334e-20
3806.644  5.191977546969255e-20  5.170158340050472e-20
3806.648  5.29403383776483e-20  5.2714107943850186e-20
3806.652  5.3990975815251964e-20  5.37563526395151e-20
3806.656  5.507283307876768e-20  5.48294451974165e-20
3806.66  5.61871079590584e-20  5.593456490005122e-20
3806.664  5.733505347427682e-20  5.707294528979003e-20
3806.668  5.851798075444753e-20  5.824587700679697e-20
3806.672  5.973726208836806e-20  5.94547107881116e-20
3806.676  6.099433413890491e-20  6.070086063422852e-20
3806.68  6.229070133764477e-20  6.198580715437938e-20
3806.684  6.362793946759871e-20  6.331110109955853e-20
3806.688  6.500769944276228e-20  6.467836709253494e-20
3806.692  6.643171129666148e-20  6.608930756746927e-20
3806.696  6.79017883868684e-20  6.754570692680357e-20
3806.7  6.941983182790784e-20  6.90494359285656e-20
3806.704  7.098783516201686e-20  7.060245631452252e-20
3806.708  7.260794447239999e-20  7.220688088492107e-20
3806.712  7.428224278463592e-20  7.386475786684619e-20
3806.716  7.60130866654275e-20  7.55784074868684e-20
3806.72  7.780289117845075e-20  7.735020690980073e-20
3806.724  7.965419107943401e-20  7.918265142779436e-20
3806.728  8.156964711234139e-20  8.107836076435526e-20
3806.732  8.355205261000037e-20  8.304008569969744e-20
3806.736  8.560434037097623e-20  8.50707149929506e-20
3806.74  8.772958988724469e-20  8.717328267999906e-20
